"id","name","region"
"67285","Абрам-мыс (Мурманск)","Мурманск"
"67287","Алакуртти (Кандалакша)","Мурманск"
"67289","Апатиты","Мурманск"
"67291","Белокаменка","Мурманск"
"67293","Верхнетуломский (Кольский р-н)","Мурманск"
"67295","Видяево","Мурманск"
"67297","Выходной (Кольский р-н)","Мурманск"
"67299","Гаджиево","Мурманск"
"67301","Ена (Ковдорский р-н)","Мурманск"
"67305","Заполярный (Печенгский р-н)","Мурманск"
"67307","Зверосовхоз (Кольский р-н)","Мурманск"
"67309","Зеленоборский (Кандалакша)","Мурманск"
"67311","Кандалакша (Кандалакшский р-н)","Мурманск"
"67313","Каневка","Мурманск"
"67315","Килпъявр (Кольский р-н)","Мурманск"
"67317","Кильдинстрой (Кольский р-н)","Мурманск"
"67319","Кировск (Мурманская обл.)","Мурманск"
"67321","Кица (Кольский р-н)","Мурманск"
"67323","Ковдор","Мурманск"
"67325","Кола (Кольский р-н)","Мурманск"
"67327","Лапландия (Мончегорск)","Мурманск"
"67329","Лиинахамари (Печенгский р-н)","Мурманск"
"67331","Ловозеро (Ловозерский р-н)","Мурманск"
"67333","Лопарская (Кольский р-н)","Мурманск"
"67335","Лоухи (Лоухский р-н)","Мурманск"
"67337","Магнетиты (Кольский р-н)","Мурманск"
"67339","Минькино","Мурманск"
"67341","Мишуково (Кольский р-н)","Мурманск"
"67343","Молочный (Кольский р-н)","Мурманск"
"67345","Мончегорск","Мурманск"
"67347","Мурмаши (Кольский р-н)","Мурманск"
"67349","Никель (Печенгский р-н)","Мурманск"
"67351","Оленегорск","Мурманск"
"67353","Печенга (Печенгский р-н)","Мурманск"
"67355","Полярные Зори","Мурманск"
"67357","Полярный","Мурманск"
"67359","Приречный (Печенгский р-н)","Мурманск"
"67361","Пулозеро (Кольский р-н)","Мурманск"
"67363","Пушной (Кольский р-н)","Мурманск"
"67365","Ревда (Ловозерский р-н)","Мурманск"
"67367","Росляково (Североморск)","Мурманск"
"67369","Сафоново (Мурманская обл.) (Североморск)","Мурманск"
"67371","Североморск","Мурманск"
"67373","Снежногорск","Мурманск"
"67375","Тайбола (Кольский р-н)","Мурманск"
"67377","Тулома (Кольский р-н)","Мурманск"
"67379","Ура-губа (Кольский р-н)","Мурманск"
"67381","Шонгуй (Кольский р-н)","Мурманск"
"67383","Юркино (Кольский р-н)","Мурманск"
"116041","Высокий (Мурманская обл.) (Оленегорск)","Мурманск"
"174698","Коашва (Кировск)","Мурманск"
"178554","Протоки (Ловозерский р-н)","Мурманск"
"241527","Оленегорск-8","Мурманск"
"241528","Североморск-3","Мурманск"
"241550","Оленегорск-2","Мурманск"
"241605","Оленья Губа (Александровск)","Мурманск"
"241606","Олений Ручей ГОК (Кировск)","Мурманск"
"241607","Щукозеро (Североморск)","Мурманск"
"241608","Междуречье (Кольский р-н)","Мурманск"
"241609","Нивский (Кандалакшский р-н)","Мурманск"
"241610","Енский (Ковдорский р-н)","Мурманск"
"-472","Набережные Челны","Набережные Челны"
"63481","Бетьки (Тукаевский р-н)","Набережные Челны"
"63563","Шильнебаш (Тукаевский р-н)","Набережные Челны"
"64311","Круглое Поле (Тукаевский р-н)","Набережные Челны"
"64409","Елабуга СЭЗ Алабуга (Елабужский р-н)","Набережные Челны"
"64711","Бакалы (Бакалинский р-н)","Набережные Челны"
"64851","Кизнер (Кизнерский р-н)","Набережные Челны"
"66299","Алнаши (Алнашский р-н)","Набережные Челны"
"67387","Актаныш (Актанышский р-н)","Набережные Челны"
"67393","Грахово (Граховский р-н)","Набережные Челны"
"67397","Елабуга (Елабужский р-н)","Набережные Челны"
"67401","Кузембетьево (Мензелинский р-н)","Набережные Челны"
"67405","Мамадыш (Мамадышский р-н)","Набережные Челны"
"67407","Менделеевск (Менделеевский р-н)","Набережные Челны"
"67409","Мензелинск","Набережные Челны"
"-486","Нальчик","Нальчик"
"63245","Владикавказ","Нальчик"
"63247","Моздок","Нальчик"
"63641","Заюково","Нальчик"
"63643","Исламей","Нальчик"
"64237","Ардон","Нальчик"
"64511","Чегем 1-й","Нальчик"
"64513","Чегем 2-й","Нальчик"
"64515","Нартан","Нальчик"
"65229","Дигора","Нальчик"
"65233","Эльхотово","Нальчик"
"65517","Змейская","Нальчик"
"67983","Алагир","Нальчик"
"67987","Баксан","Нальчик"
"67989","Беслан","Нальчик"
"68003","Майский","Нальчик"
"68005","Нарткала","Нальчик"
"68013","Прохладный","Нальчик"
"68019","Терек","Нальчик"
"68023","Урвань","Нальчик"
"112396","Анзорей","Нальчик"
"112398","Кашхатау","Нальчик"
"145141","Гизель","Нальчик"
"178032","Кишпек (Баксанский р-н)","Нальчик"
"179740","Каменка (Чегемский р-н)","Нальчик"
"241597","Чикола (Ирафский р-н)","Нальчик"
"241645","Александровская (Майский р-н)","Нальчик"
"241715","Комсомольский (Прохладненский р-н)","Нальчик"
"-448","Невинномысск","Невинномысск"
"63249","Черкесск","Невинномысск"
"64063","Адыге-Хабль","Невинномысск"
"65119","Новоекатериновская","Невинномысск"
"65217","Правокубанский","Невинномысск"
"65227","Хабез","Невинномысск"
"65231","Медногорский","Невинномысск"
"65667","Эркен-Шахар","Невинномысск"
"65675","Круглолесское","Невинномысск"
"67417","Архыз","Невинномысск"
"67419","Домбай","Невинномысск"
"67421","Зеленчукская","Невинномысск"
"67423","Исправная","Невинномысск"
"67425","Карачаевск","Невинномысск"
"67427","Кочубеевское","Невинномысск"
"67431","Курсавка","Невинномысск"
"67439","Преградная","Невинномысск"
"67441","Сторожевая","Невинномысск"
"67443","Теберда","Невинномысск"
"67447","Усть-Джегута (Усть-Джегутинский р-н)","Невинномысск"
"68007","Нижний Архыз","Невинномысск"
"112400","Кавказский","Невинномысск"
"241553","Ивановское (Кочубеевский р-н)","Невинномысск"
"241648","Кардоникская (Зеленчукский р-н)","Невинномысск"
"-489","Нефтекамск","Нефтекамск"
"63251","Агидель","Нефтекамск"
"63783","Ташкиново","Нефтекамск"
"63889","Николо-Березовка","Нефтекамск"
"63891","Энергетик","Нефтекамск"
"64499","Камбарка (Камбарский р-н)","Нефтекамск"
"64709","Верхнеяркеево","Нефтекамск"
"64723","Аскино","Нефтекамск"
"64725","Старобалтачево","Нефтекамск"
"65519","Кутерем","Нефтекамск"
"67449","Большая Амзя","Нефтекамск"
"67451","Бураево","Нефтекамск"
"67453","Верхние Татышлы","Нефтекамск"
"67455","Дюртюли","Нефтекамск"
"67459","Калтасы","Нефтекамск"
"67461","Карманово","Нефтекамск"
"67463","Красный Холм","Нефтекамск"
"67465","Куеда","Нефтекамск"
"67467","Новокабаново","Нефтекамск"
"67469","Чернушка","Нефтекамск"
"67471","Янаул","Нефтекамск"
"69041","Амзя","Нефтекамск"
"94994","Камское (Камбарский р-н)","Нефтекамск"
"-111811","Нижневартовск","Нижневартовск"
"68905","Лангепас","Нижневартовск"
"68913","Мегион","Нижневартовск"
"68927","Покачи","Нижневартовск"
"68939","Радужный","Нижневартовск"
"68949","Стрежевой","Нижневартовск"
"69051","Излучинск","Нижневартовск"
"112027","Высокий","Нижневартовск"
"174770","Александровское (Александровский р-н)","Нижневартовск"
"179717","Новоаганск (Нижневартовский р-н)","Нижневартовск"
"241642","Савкино (Нижневартовский р-н)","Нижневартовск"
"-500","Нижнекамск","Нижнекамск"
"64307","Бегишево (Тукаевский р-н)","Нижнекамск"
"64309","Камские Поляны (Нижнекамский р-н)","Нижнекамск"
"64313","Новошешминск (Новошешминский р-н)","Нижнекамск"
"66449","Чистополь (Чистопольский р-н)","Нижнекамск"
"67399","Заинск (Заинский р-н)","Нижнекамск"
"178365","Змеево (Чистопольский р-н)","Нижнекамск"
"212174","Шингальчи (Нижнекамский р-н)","Нижнекамск"
"212175","Кармалы (Нижнекамский р-н)","Нижнекамск"
"212584","Ильинка (Нижнекамский р-н)","Нижнекамск"
"241611","Биклянь (Тукаевский р-н)","Нижнекамск"
"-58740","Нижний Новгород","Нижний Новгород"
"64235","Ардатов (Ардатовский р-н)","Нижний Новгород"
"64273","Бор (Нижегородская обл.)","Нижний Новгород"
"64323","Большое Мурашкино (Большемурашкинский р-н)","Нижний Новгород"
"64359","Вад (Вадский р-н)","Нижний Новгород"
"64363","Варнавино (Варнавинский р-н)","Нижний Новгород"
"64371","Вача (Вачский р-н)","Нижний Новгород"
"65043","Большое Козино (Балахнинский р-н)","Нижний Новгород"
"65045","Дружный (Кстовский р-н)","Нижний Новгород"
"65047","Кудьма (Богородский р-н)","Нижний Новгород"
"65053","Дальнее Константиново (Дальнеконстантиновский р-н)","Нижний Новгород"
"65055","Память Парижской Коммуны (Бор)","Нижний Новгород"
"65071","Безводное (Кстовский р-н)","Нижний Новгород"
"65079","Сосновское (Сосновский р-н)","Нижний Новгород"
"65081","Чкаловск (Чкаловский р-н)","Нижний Новгород"
"65083","Перевоз (Перевозский р-н)","Нижний Новгород"
"65085","Шатки (Шатковский р-н)","Нижний Новгород"
"65089","Воскресенское (Воскресенский р-н)","Нижний Новгород"
"65091","Красные Баки (Краснобаковский р-н)","Нижний Новгород"
"65093","Навашино (Навашинский р-н)","Нижний Новгород"
"65095","Сокольское (Сокольский р-н)","Нижний Новгород"
"65101","Спасское (Спасский р-н)","Нижний Новгород"
"65121","Урень (Уренский р-н)","Нижний Новгород"
"65123","Пильна (Пильнинский р-н)","Нижний Новгород"
"65125","Вознесенское (Вознесенский р-н)","Нижний Новгород"
"65127","Уразовка (Краснооктябрьский р-н)","Нижний Новгород"
"65131","Сеченово (Сеченовский р-н)","Нижний Новгород"
"65135","Ветлуга (Ветлужский р-н)","Нижний Новгород"
"65141","Мухтолово (Ардатовский р-н)","Нижний Новгород"
"65143","Гидроторф (Балахнинский р-н)","Нижний Новгород"
"65147","Досчатое (Выксунский р-н)","Нижний Новгород"
"65149","Ветлужский (Краснобаковский р-н)","Нижний Новгород"
"65151","Гремячево (Кулебакский р-н)","Нижний Новгород"
"65153","Ворсма (Павловский р-н)","Нижний Новгород"
"65155","Тумботино (Павловский р-н)","Нижний Новгород"
"65157","Сухобезводное (Семеновский р-н)","Нижний Новгород"
"65159","Арья (Уренский р-н)","Нижний Новгород"
"65463","Доскино (Богородский р-н)","Нижний Новгород"
"65471","Бриляково (Городецкий р-н)","Нижний Новгород"
"65547","Ближнее Борисово (Кстовский р-н)","Нижний Новгород"
"65565","Трофимово (Лысковский р-н)","Нижний Новгород"
"65595","Боковая (Семеновский р-н)","Нижний Новгород"
"65607","Неклюдово (Бор)","Нижний Новгород"
"65609","Кантаурово (Бор)","Нижний Новгород"
"65611","Лукино (Балахнинский р-н)","Нижний Новгород"
"65643","Линда (Бор)","Нижний Новгород"
"65731","Кусаковка (Богородский р-н)","Нижний Новгород"
"67473","Арзамас","Нижний Новгород"
"67475","Балахна (Балахнинский р-н)","Нижний Новгород"
"67477","Богородск (Богородский р-н)","Нижний Новгород"
"67479","Бутурлино (Бутурлинский р-н)","Нижний Новгород"
"67481","Выездное (Арзамасский р-н)","Нижний Новгород"
"67483","Выкса (Выксунский р-н)","Нижний Новгород"
"67487","Городец (Городецкий р-н)","Нижний Новгород"
"67489","Дивеево (Дивеевский р-н)","Нижний Новгород"
"67491","Заволжье (Городецкий р-н)","Нижний Новгород"
"67493","Княгинино (Княгининский р-н)","Нижний Новгород"
"67495","Кстово (Кстовский р-н)","Нижний Новгород"
"67497","Кулебаки (Кулебакский р-н)","Нижний Новгород"
"67499","Лысково (Лысковский р-н)","Нижний Новгород"
"67501","Павлово (Павловский р-н)","Нижний Новгород"
"67503","Румстиха (Дальнеконстантиновский р-н)","Нижний Новгород"
"67505","Семенов (Семеновский р-н)","Нижний Новгород"
"67507","Сергач (Сергачский р-н)","Нижний Новгород"
"67511","Федяково (Кстовский р-н)","Нижний Новгород"
"69109","Ждановский (Кстовский р-н)","Нижний Новгород"
"69111","Дуденево (Богородский р-н)","Нижний Новгород"
"113605","Саров","Нижний Новгород"
"122860","Ковернино (Ковернинский р-н)","Нижний Новгород"
"122971","Виля (Выксунский р-н)","Нижний Новгород"
"122973","Шиморское (Выксунский р-н)","Нижний Новгород"
"122975","Суроватиха (Дальнеконстантиновский р-н)","Нижний Новгород"
"131463","Опалиха (Кстовский р-н)","Нижний Новгород"
"193115","Морозовка (Арзамасский р-н)","Нижний Новгород"
"193870","Шатовка (Арзамасский р-н)","Нижний Новгород"
"193872","Новоликеево (Кстовский р-н)","Нижний Новгород"
"241548","Сатис (Дивеевский р-н)","Нижний Новгород"
"241712","Сатис (Первомайский р-н)","Нижний Новгород"
"-504","Нижний Тагил","Нижний Тагил"
"63255","Серов","Нижний Тагил"
"64349","Быньги","Нижний Тагил"
"64665","Евстюниха","Нижний Тагил"
"64667","Новоасбест","Нижний Тагил"
"64669","Ива","Нижний Тагил"
"64671","Горноуральский","Нижний Тагил"
"64673","Уралец","Нижний Тагил"
"64675","Висим","Нижний Тагил"
"64677","Висимо-Уткинск","Нижний Тагил"
"64679","Серебрянка","Нижний Тагил"
"64681","Усть-Утка","Нижний Тагил"
"64683","Лобва","Нижний Тагил"
"64685","Волчанск","Нижний Тагил"
"64687","Верхняя Синячиха","Нижний Тагил"
"66217","Алапаевск","Нижний Тагил"
"67515","Баранчинский","Нижний Тагил"
"67517","Верхняя Салда","Нижний Тагил"
"67519","Верхняя Тура","Нижний Тагил"
"67521","Верхотурье","Нижний Тагил"
"67523","Ивдель","Нижний Тагил"
"67525","Карпинск","Нижний Тагил"
"67531","Краснотурьинск","Нижний Тагил"
"67535","Кушва","Нижний Тагил"
"67537","Лесной","Нижний Тагил"
"67541","Нижняя Салда","Нижний Тагил"
"67545","Николо-Павловское","Нижний Тагил"
"67547","Новая Ляля","Нижний Тагил"
"67549","Покровское (Пригородный р-н)","Нижний Тагил"
"67551","Североуральск","Нижний Тагил"
"67553","Черноисточинск","Нижний Тагил"
"117696","Свободный (Свердловская обл.)","Нижний Тагил"
"174727","Качканар","Нижний Тагил"
"174728","Кировград","Нижний Тагил"
"174729","Красноуральск","Нижний Тагил"
"174730","Невьянск","Нижний Тагил"
"174731","Нижняя Тура","Нижний Тагил"
"211493","Махнево (Алапаевский р-н)","Нижний Тагил"
"-506","Новокузнецк","Новокузнецк"
"64473","Листвяги","Новокузнецк"
"64475","Чистогорский","Новокузнецк"
"64477","Елань","Новокузнецк"
"64527","Ельцовка (Ельцовский р-н)","Новокузнецк"
"65117","Темиртау","Новокузнецк"
"65473","Недорезово","Новокузнецк"
"65807","Ильинка (Новокузнецкий р-н)","Новокузнецк"
"67555","Абагур","Новокузнецк"
"67557","Алтамаш","Новокузнецк"
"67559","Амэас","Новокузнецк"
"67565","Викторьевка","Новокузнецк"
"67567","Калтан","Новокузнецк"
"67573","Кузедеево","Новокузнецк"
"67575","Малиновка","Новокузнецк"
"67577","Междуреченск","Новокузнецк"
"67579","Мундыбаш","Новокузнецк"
"67581","Мыски","Новокузнецк"
"67585","Осинники","Новокузнецк"
"67587","Притомский","Новокузнецк"
"67589","Сары-Чумыш","Новокузнецк"
"67591","Спасск","Новокузнецк"
"67593","Тайжина","Новокузнецк"
"67595","Тальжино","Новокузнецк"
"67597","Таштагол","Новокузнецк"
"67599","Усть-Кабырза","Новокузнецк"
"67601","Шерегеш","Новокузнецк"
"-450","Новороссийск","Новороссийск"
"63259","Анапа","Новороссийск"
"63261","Геленджик","Новороссийск"
"63265","Темрюк","Новороссийск"
"63511","Цибанобалка","Новороссийск"
"63777","Гайдук","Новороссийск"
"64061","Абрау-Дюрсо","Новороссийск"
"64289","Бетта","Новороссийск"
"64297","Благовещенская","Новороссийск"
"64361","Варениковская","Новороссийск"
"64381","Стрелка (Темрюкский р-н)","Новороссийск"
"64835","Борисовка","Новороссийск"
"65221","Вышестеблиевская","Новороссийск"
"65319","Широкая Балка","Новороссийск"
"65321","Натухаевская","Новороссийск"
"65323","Экономическое","Новороссийск"
"65325","Пшада","Новороссийск"
"65327","Гостагаевская","Новороссийск"
"65329","Старотитаровская","Новороссийск"
"65331","Чушка","Новороссийск"
"65585","Дивноморское","Новороссийск"
"65599","Молдаванское","Новороссийск"
"65701","Волна (Темрюкский р-н)","Новороссийск"
"65707","Голубицкая","Новороссийск"
"65751","Неберджаевская","Новороссийск"
"67603","Абинск (Абинский р-н)","Новороссийск"
"67609","Верхнебаканский пос.","Новороссийск"
"67611","Витязево (Анапский р-н)","Новороссийск"
"67613","Воскресенский (Анапский р-н)","Новороссийск"
"67619","Кабардинка пос.","Новороссийск"
"67621","Крымск","Новороссийск"
"67625","Прасковеевка","Новороссийск"
"67627","Раевская","Новороссийск"
"67629","Сукко (Анапский р-н)","Новороссийск"
"67631","Тамань","Новороссийск"
"67633","Южная Озереевка","Новороссийск"
"69123","Киевское (Крымский р-н)","Новороссийск"
"114488","Ахтанизовская","Новороссийск"
"139245","Порт Кавказ","Новороссийск"
"174744","Супсех (Анапа)","Новороссийск"
"174780","Павловский (Краснодарский край) (Крымский р-н)","Новороссийск"
"177250","Владимировка (Новороссийск)","Новороссийск"
"181200","Юровский (Анапа)","Новороссийск"
"192980","Красный Октябрь (Крымский р-н)","Новороссийск"
"193262","Виноградный (Крымский р-н)","Новороссийск"
"193830","Цемдолина (Новороссийск)","Новороссийск"
"193831","Кирилловка (Новороссийск)","Новороссийск"
"194548","Юровка (Анапский р-н)","Новороссийск"
"211936","Пересыпь (Темрюкский р-н)","Новороссийск"
"211943","Кучугуры (Темрюкский р-н)","Новороссийск"
"212110","Джанхот","Новороссийск"
"241539","Гай-Кодзор (Анапа)","Новороссийск"
"241591","Кеслерово (Крымский р-н)","Новороссийск"
"241653","Троицкая (Крымский р-н)","Новороссийск"
"241677","Фадеево (Крымский р-н)","Новороссийск"
"241707","Виноградный (Анапский р-н)","Новороссийск"
"241733","Армянский (Крымский р-н)","Новороссийск"
"241831","Гвардейский (Крымский р-н)","Новороссийск"
"241915","Прогресс (Темрюкский р-н)","Новороссийск"
"-461","Новосибирск","Новосибирск"
"63473","Новосибирск, Советский р-н","Новосибирск"
"63475","Академгородок","Новосибирск"
"63477","Толмачево","Новосибирск"
"63485","Дорогино","Новосибирск"
"63523","Пашино","Новосибирск"
"63843","Завьялово","Новосибирск"
"64343","Бурмистрово","Новосибирск"
"64555","Верхне-Тула","Новосибирск"
"64557","Криводановка (Новосибирский р-н)","Новосибирск"
"64559","Плотниково","Новосибирск"
"64561","Сокур","Новосибирск"
"64563","Ордынское","Новосибирск"
"64565","Тогучин","Новосибирск"
"64567","Горный","Новосибирск"
"64569","Маслянино","Новосибирск"
"64571","Сузун","Новосибирск"
"64573","Кочки","Новосибирск"
"64575","Кольцово","Новосибирск"
"64577","Краснообск","Новосибирск"
"64579","Чик","Новосибирск"
"64593","Краснозёрское","Новосибирск"
"64853","Восточная","Новосибирск"
"65709","Ленинское","Новосибирск"
"65887","Крутиха (Крутихинский р-н)","Новосибирск"
"65905","Панкрушиха","Новосибирск"
"67635","Барабинск","Новосибирск"
"67637","Бердск","Новосибирск"
"67639","Болотное","Новосибирск"
"67641","Искитим","Новосибирск"
"67643","Каргат","Новосибирск"
"67645","Карпысак","Новосибирск"
"67647","Колывань","Новосибирск"
"67649","Коурак","Новосибирск"
"67651","Коченево","Новосибирск"
"67653","Куйбышев","Новосибирск"
"67655","Линево","Новосибирск"
"67657","Мошково","Новосибирск"
"67659","Обь","Новосибирск"
"67661","Убинское","Новосибирск"
"67663","Черепаново","Новосибирск"
"67665","Чулым","Новосибирск"
"69031","Аэропорт Толмачево","Новосибирск"
"112402","Довольное","Новосибирск"
"112404","Хабары","Новосибирск"
"114490","Элитный (Новосибирский р-н)","Новосибирск"
"131017","Яровое","Новосибирск"
"131019","Славгород","Новосибирск"
"178034","Марусино (Новосибирский р-н)","Новосибирск"
"179881","Карасук","Новосибирск"
"212153","Станционно-Ояшинский (Машковский р-н)","Новосибирск"
"241599","Ургун (Искитимский р-н)","Новосибирск"
"-121585","Новочебоксарск","Новочебоксарск"
"-149136","Ноябрьск","Ноябрьск"
"63871","Вынгапуровский (Пуровский р-н)","Ноябрьск"
"68921","Губкинский","Ноябрьск"
"68923","Холмы (Пуровский р-н)","Ноябрьск"
"68935","Ханымей (Пуровский р-н)","Ноябрьск"
"68937","Муравленко","Ноябрьск"
"104910","Новый Уренгой","Ноябрьск"
"173339","Коротчаево","Ноябрьск"
"173342","Уренгой","Ноябрьск"
"173344","Надым","Ноябрьск"
"173346","Пангоды","Ноябрьск"
"173353","Пурпе","Ноябрьск"
"173355","Пуровск","Ноябрьск"
"174739","Ютянг (Пуровский р-н)","Ноябрьск"
"174740","Сывдарма (Пуровский р-н)","Ноябрьск"
"174783","Тарко-Сале","Ноябрьск"
"177641","Тазовский (Тазовский р-н)","Ноябрьск"
"177642","Новозаполярный (Тазовский р-н)","Ноябрьск"
"177643","Газсале (Тазовский р-н)","Ноябрьск"
"-509","Омск","Омск"
"64581","Новоомский","Омск"
"64583","Любинский","Омск"
"64585","Красный Яр","Омск"
"64587","Чистоозерное","Омск"
"64589","Усть-Тарка","Омск"
"64591","Венгерово","Омск"
"64827","Приветная (Омский р-н)","Омск"
"64915","Усть-Заостровка","Омск"
"65531","Новоуральский","Омск"
"65615","Ростовка","Омск"
"65619","Крутая Горка","Омск"
"67667","Азово","Омск"
"67669","Большеречье","Омск"
"67671","Большие Уки","Омск"
"67673","Горьковское","Омск"
"67675","Знаменское","Омск"
"67677","Исилькуль","Омск"
"67679","Калачинск","Омск"
"67681","Колосовка","Омск"
"67683","Кормиловка","Омск"
"67685","Красноярка","Омск"
"67687","Крутинка","Омск"
"67689","Лузино","Омск"
"67691","Марьяновка","Омск"
"67693","Москаленки","Омск"
"67695","Муромцево","Омск"
"67697","Называевск","Омск"
"67699","Нижняя Омска","Омск"
"67701","Нововаршавка","Омск"
"67703","Оконешниково","Омск"
"67705","Павлоградка","Омск"
"67707","Полтавка","Омск"
"67709","Русская Поляна","Омск"
"67711","Саргатское","Омск"
"67713","Седельниково","Омск"
"67715","Таврическое","Омск"
"67717","Тара","Омск"
"67719","Татарск","Омск"
"67721","Тевриз","Омск"
"67723","Тюкалинск","Омск"
"67725","Усть-Ишим","Омск"
"67727","Чаны","Омск"
"67729","Черлак","Омск"
"67731","Чернолучье","Омск"
"67733","Шербакуль","Омск"
"69071","Береговой","Омск"
"95035","Розовка","Омск"
"~101091","Астана","Омск"
"~101093","Караганда(Казахстан)","Омск"
"~101096","Кокшетау(Казахстан)","Омск"
"~101099","Павлодар(Казахстан)","Омск"
"~101101","Петропавловск(Казахстан)","Омск"
"~101104","Темиртау(Казахстан)","Омск"
"~101109","Экибастуз(Казахстан)","Омск"
"112406","Абатское","Омск"
"179931","Журавка (Чистоозерный р-н)","Омск"
"179937","Северное (Москаленский р-н)","Омск"
"209659","Дружино (Омский р-н)","Омск"
"-460","Орел","Орел"
"63347","Дмитровск-Орловский (Дмитровский р-н)","Орел"
"63349","Долгое (Должанский р-н)","Орел"
"63351","Колпны (Колпнянский р-н)","Орел"
"63353","Корсаково (Корсаковский р-н)","Орел"
"63355","Красная Заря (Краснозоренский р-н)","Орел"
"63357","Хомутово (Новодеревеньковский р-н)","Орел"
"63359","Покровское (Покровский р-н)","Орел"
"63361","Сосково (Сосковский р-н)","Орел"
"63363","Тросна (Троснянский р-н)","Орел"
"63365","Хотынец (Хотынецкий р-н)","Орел"
"63367","Шаблыкино (Шаблыкинский р-н)","Орел"
"63671","Мценск","Орел"
"63729","Верховье (Верховский р-н)","Орел"
"63731","Глазуновка (Глазуновский р-н)","Орел"
"63733","Залегощь (Залегощенский р-н)","Орел"
"63735","Змиевка (Свердловский р-н)","Орел"
"63737","Знаменское (Знаменский р-н)","Орел"
"63739","Кромы (Кромской р-н)","Орел"
"63741","Малоархангельск (Малоархангельский р-н)","Орел"
"63743","Нарышкино (Урицкий р-н)","Орел"
"63745","Новосиль (Новосильский р-н)","Орел"
"66173","Ливны","Орел"
"69131","Чернь (Чернский р-н)","Орел"
"174695","Болхов (Болховский р-н)","Орел"
"174701","Богдановка (Урицкий р-н)","Орел"
"174702","Брагино (Мценский р-н)","Орел"
"174703","Набережный (Ливенский р-н)","Орел"
"174704","Культурная Посадка (Глазуновский р-н)","Орел"
"193480","Образцово (Орловский р-н)","Орел"
"193560","Шахово (Кромский р-н)","Орел"
"193853","Хардиково (Орел)","Орел"
"-471","Оренбург","Оренбург"
"63479","Бурдыгино","Оренбург"
"64741","Исянгулово","Оренбург"
"64767","Каргала","Оренбург"
"64769","Старица","Оренбург"
"64771","Мазуровка","Оренбург"
"64773","Переволоцкий","Оренбург"
"64775","Пономаревка","Оренбург"
"64781","Первомайский (Оренбургский р-н)","Оренбург"
"67737","Акбулак","Оренбург"
"67739","Александровка (Александровский р-н)","Оренбург"
"67741","Беляевка","Оренбург"
"67743","Илек","Оренбург"
"67749","Нежинка","Оренбург"
"67751","Новосергиевка","Оренбург"
"67753","Октябрьское","Оренбург"
"67755","Пригородный","Оренбург"
"67757","Сакмара","Оренбург"
"67759","Самородово","Оренбург"
"67761","Саракташ","Оренбург"
"67763","Соль-Илецк","Оренбург"
"67765","Сорочинск","Оренбург"
"67767","Ташла","Оренбург"
"67769","Тоцкое","Оренбург"
"67771","Тюльган","Оренбург"
"67773","Шарлык","Оренбург"
"69117","Ростоши","Оренбург"
"174689","Плешаново","Оренбург"
"179745","Черноречье (Оренбургский р-н)","Оренбург"
"241518","им. 9 января (Оренбургский р-н)","Оренбург"
"241552","Дубенский (Беляевский р-н)","Оренбург"
"-499","Орск","Орск"
"63267","Новотроицк","Орск"
"64053","Аккермановка","Орск"
"64055","Обильный","Орск"
"64057","Ударник","Орск"
"64743","Зилаир","Орск"
"64753","Губерля","Орск"
"64755","Гранитный","Орск"
"64757","Сара","Орск"
"64759","Теренсай","Орск"
"64761","Полевой","Орск"
"64765","Акъяр","Орск"
"65535","Петропавловский","Орск"
"67775","Адамовка","Орск"
"67779","Бурибай","Орск"
"67781","Гай","Орск"
"67783","Джанаталап","Орск"
"67785","Домбаровский","Орск"
"67789","Кваркено","Орск"
"67791","Круторожино","Орск"
"67793","Кувандык","Орск"
"67795","Медногорск","Орск"
"67797","Новоорск","Орск"
"67799","Новорудный","Орск"
"67801","Светлый","Орск"
"67805","Энергетик","Орск"
"67807","Ясный","Орск"
"~101111","Актобе(Казахстан)","Орск"
"241617","Шильда (Адамовский р-н)","Орск"
"241679","Кировск (Кваркенский р-н)","Орск"
"-451","Пенза","Пенза"
"63551","Верхние Поляны (Белинский р-н)","Пенза"
"64267","Башмаково (Башмаковский р-н)","Пенза"
"64365","Васильевка (Пензенский р-н)","Пенза"
"64981","Леонидовка (Пензенский р-н)","Пенза"
"64983","Кондоль (Пензенский р-н)","Пенза"
"64985","Колышлей (Колышлейский р-н)","Пенза"
"64993","Малая Сердоба (Малосердобинский р-н)","Пенза"
"64997","Вадинск (Вадинский р-н)","Пенза"
"65427","Богословка (Пензенский р-н)","Пенза"
"65529","Сосновка (Бессоновский р-н)","Пенза"
"66115","Никольск (Никольский р-н)","Пенза"
"67815","Беково (Бековский р-н)","Пенза"
"67817","Белинский (Белинский р-н)","Пенза"
"67819","Бессоновка (Бессоновский р-н)","Пенза"
"67821","Верхний Ломов (Нижнеломовский р-н)","Пенза"
"67823","Городище (Городищенский р-н)","Пенза"
"67825","Грабово (Бессоновский р-н)","Пенза"
"67827","Заречный (Пензенская обл.)","Пенза"
"67829","Засечное (Пензенский р-н)","Пенза"
"67831","Земетчино (Земетчинский р-н)","Пенза"
"67833","Золотаревка (Пензенский р-н)","Пенза"
"67835","Зубова Поляна (Зубово-Полянский р-н)","Пенза"
"67843","Каменка (Каменский р-н)","Пенза"
"67845","Канаевка (Городищенский р-н)","Пенза"
"67857","Ленино (Пензенская обл.) (Пензенский р-н)","Пенза"
